scorer,,,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group
bodyparts,,,Right Front Leg,Right Front Leg,Right Back Leg,Right Back Leg,Left Front Leg,Left Front Leg,Left Back Leg,Left Back Leg,Tip of The Tail,Tip of The Tail,Head,Head,Torso,Torso,Nose,Nose,Mouth,Mouth,Right Ear,Right Ear,Left Ear,Left Ear,Right Eye,Right Eye,Left Eye,Left Eye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Squirrel video 4,img014.png,,,,,,,,,361.74160165261384,373.1212286157547,336.1246160837124,367.4285651559988,338.1577101764824,380.6436767590035,,,,,,,,,,,,
labeled-data,Squirrel video 4,img016.png,,,,,,,,,356.82813332422654,375.52548058360003,334.86126087071676,366.17324775685825,336.81870495073247,380.52783767697355,,,,,,,,,,,,
labeled-data,Squirrel video 4,img117.png,,,,,,,,,356.8812656378718,444.0076546293676,,,333.5054116968145,422.44740099441185,,,,,,,,,,,,
labeled-data,Squirrel video 4,img141.png,,,,,,,,,385.71178100637155,455.80669255612895,,,358.30756388615146,435.84927356640344,,,,,,,,,,,,
labeled-data,Squirrel video 4,img146.png,,,,,,,,,385.71030346705993,456.3267863938143,,,359.0436739711935,436.4686580458287,,,,,,,,,,,,
labeled-data,Squirrel video 4,img166.png,,,,,,,,,328.8194844224145,463.0549094031437,288.0110306673041,428.50176607764877,303.2024988535131,436.54430805858294,,,,,,,,,,,,
labeled-data,Squirrel video 4,img177.png,,,,,294.9055246031204,439.25825226614097,312.9764213997872,452.1660356923316,349.9787338882004,477.5513430971732,,,308.24356747685067,434.9556577907441,,,,,,,,,,,,
labeled-data,Squirrel video 4,img197.png,,,,,285.887274762374,436.79017060003423,310.0007163277851,452.74759516537983,352.55384850203995,483.5986159917146,272.41211624052664,424.3788403825432,302.9085276320759,432.88946681739424,,,,,,,,,,,,
labeled-data,Squirrel video 4,img225.png,,,,,324.05022393084,442.3031652794988,332.7878004039536,482.41658454242975,411.4259886619766,443.49465298037796,326.0360367656385,419.2677363958355,339.53956404226875,452.23222945349164,320.07859826124286,428.0053128689492,,,343.5111897118659,412.51597275752044,333.1849629709134,414.501785592319,,,322.4615736630011,421.25354923063406
labeled-data,Squirrel video 4,img250.png,,,,,329.48518299881937,427.71926125822233,332.3456991060888,478.63644796761685,425.02642098161573,520.9720863552033,338.06673132062747,409.4119581716985,354.6577247427897,452.89180300219266,,,330.6293894417271,417.9935064935065,354.08562152133584,407.69564850733684,343.78776353516616,405.4072356215214,,,332.91780232754263,411.1282678360601
labeled-data,Squirrel video 4,img287.png,,,,,360.20015200534147,419.4592254906197,364.5500277387097,472.74520322438104,459.7035594061407,514.6127571580507,366.7249656053939,398.79731575712043,378.6871238721566,434.68379055740866,,,,,385.211937472209,395.5349089570942,372.70604473877523,395.5349089570942,,,362.9188243386966,399.8847846904625
labeled-data,Squirrel video 4,img334.png,,,,,,,394.73745610941603,474.94378172005077,464.63806789432533,506.14941198117106,422.1984107392018,408.78784556647594,416.5813972922001,443.11403885370817,,,,,430.31187460709305,408.1637329612535,416.5813972922001,404.4190573299191,,,,
labeled-data,Squirrel video 4,img346.png,,,,,,,384.7150705525022,480.5584311041539,439.15471098076557,452.86107018451116,410.9798093556117,417.04551727117996,404.2942394784566,450.4733666569557,,,,,420.53062346583334,418.4781393877132,404.7717801839676,411.79256951055805,,,,
labeled-data,Squirrel video 4,img347.png,,,,,,,384.00183277600365,482.50641893257534,437.1081417294737,448.5773882123028,409.5715370869337,417.10698290654284,397.27841001437116,448.5773882123028,,,,,419.4060387449837,418.0904330723478,403.6708360921037,413.6649073262253,,,,
labeled-data,Squirrel video 4,img370.png,,,,,,,358.5869961207624,495.9153836932627,399.5514780271784,451.3575261810207,,,368.28911025649256,463.9343408014116,,,,,,,,,,,,
labeled-data,Squirrel video 4,img372.png,,,,,,,359.53912245316127,497.6458777350158,396.9858787665055,447.0076504476525,,,368.04974888801223,464.45443463909703,,,,,,,,,,,,
labeled-data,Squirrel video 4,img399.png,,,,,,,367.90654577793146,506.9484652408876,411.8213781817625,465.0761831814208,393.94906266857544,441.5868542212321,382.71503577457213,472.22510938669564,,,,,387.3107740493916,438.0123911185947,405.18308956257874,441.5868542212321,,,,
labeled-data,Squirrel video 4,img488.png,,,,,,,356.3085122991208,461.7144857396547,398.67251944149007,489.2510903821948,377.49051587030544,415.11407788304854,371.13591479895,442.1211324363089,,,,,385.96331729877926,413.5254276152097,376.96096578102583,408.75947681169316,,,,
labeled-data,Squirrel video 4,img567.png,,,,,,,,,376.62260927866805,458.0029069889003,353.18056157645077,398.44743444813207,345.8945197230589,425.05732643443275,,,,,359.83303457302594,400.0313565901738,350.64628614918405,395.27959016404867,,,,
labeled-data,Squirrel video 4,img594.png,,,,,,,,,353.05573905540626,439.58449294614365,345.2259627353434,399.75476123104113,333.31108572655205,420.18026467468343,,,,,351.35361376843605,399.41433617364703,341.14086204661487,396.69093571449474,,,,
