scorer,,,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group
bodyparts,,,Right Front Leg,Right Front Leg,Right Back Leg,Right Back Leg,Left Front Leg,Left Front Leg,Left Back Leg,Left Back Leg,Tip of The Tail,Tip of The Tail,Head,Head,Torso,Torso,Nose,Nose,Mouth,Mouth,Right Ear,Right Ear,Left Ear,Left Ear,Right Eye,Right Eye,Left Eye,Left Eye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Squirrel video 1,img0045.png,,,,,,,,,436.88108526656345,691.2694090818488,,,426.3792934016719,725.108516202055,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0072.png,,,,,,,,,522.1277214252958,742.7934908817706,497.97681169319037,788.0764466294681,509.04597865373876,776.0009917634154,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0080.png,,,,,,,,,533.2613871585106,754.9224717002437,508.2112414257418,798.3427243037097,510.71625599901864,781.6426271485304,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0374.png,517.7823507929228,775.5460211678417,537.9081089030105,773.5334453568328,,,,,594.2602316112566,730.263065420144,504.7006080213657,782.5900365063724,549.9835637690633,796.6780671834338,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0408.png,,,481.1771562665092,718.2411365065117,,,,,543.524185645845,702.6543791616778,,,490.08387474927144,742.734612334108,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0415.png,,,,,,,,,429.5905829171367,673.5576714259231,,,377.4027793072015,724.139696463245,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0457.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0495.png,633.345098272838,850.1934913586933,666.4267910481326,917.0460788421015,,,,,685.0352432342358,962.5334064081316,605.7770209600923,863.9775300150661,642.9939253322989,893.6132131262676,599.5742035647245,851.5718952243305,603.7094151616363,849.5042894258747,609.2230306241854,870.1803474104339,,,604.398617094455,859.1531164853357,,
labeled-data,Squirrel video 1,img0532.png,641.6482292527694,842.5765713839666,689.9714590979484,939.2230310743246,,,,,708.9838773976909,1009.7274156025364,594.9093675992356,856.8358851087735,659.0762793608667,890.8998012291456,586.9875266410095,837.823466809031,594.9093675992356,836.2390986173857,602.8312085574617,864.7577260669996,,,598.078103982526,847.3296759589023,,
labeled-data,Squirrel video 1,img0609.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0661.png,,,825.2194096045632,1160.5849599043222,,,,,840.056803615511,1234.7719299590608,,,781.7670414296449,1113.9531501556294,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0717.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0776.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0882.png,598.6974114170197,1170.589270065974,,,564.1237158952483,1167.3731123430184,540.8065724038211,1149.6842448667635,505.4288374513107,1118.3267070679474,588.2448988174144,1209.9872021721787,542.4146512652987,1185.8660192500126,590.6570171096309,1191.4942952651845,588.2448988174144,1185.8660192500126,598.6974114170197,1217.2235570488285,572.9681496333758,1218.8316359103062,597.8933719862808,1205.9670050184843,577.792386217809,1205.9670050184843
labeled-data,Squirrel video 1,img0958.png,,,,,,,,,406.5585259472942,1365.189947902397,,,475.6431014103105,1510.1702541557695,,,,,,,,,,,,
labeled-data,Squirrel video 1,img1043.png,590.1210912568463,1349.5168435220378,655.9594380655882,1347.6490890026407,,,,,722.3035966677357,1332.462706352044,555.6041112544831,1358.6687389934289,637.1339905832355,1368.1320285583733,535.2216414222951,1355.7569575888306,541.7731495826412,1352.8451761842323,551.2364391475857,1373.95559136757,,,544.6849309872395,1366.676137856074,,
labeled-data,Squirrel video 1,img1160.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img1254.png,,,,,,,,,365.65100494388156,936.041080669014,,,325.39332091620156,973.9762060027895,,,,,,,,,,,,
labeled-data,Squirrel video 1,img1301.png,,,,,,,,,367.46394664689177,912.8882624834648,315.1369755606634,998.6154278800517,332.95041252618796,968.555253000729,295.0968589744483,987.4820297765989,,,,,,,298.43687840548415,999.728767690397,,
labeled-data,Squirrel video 1,img1530.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 10,img002.png,343.55571438328764,349.4854615707359,,,363.78852439821634,346.78775356874536,,,311.72275995979976,378.0811663918351,353.53723399065245,318.73159034804416,355.69540039224484,363.51354318108645,353.26746319045344,326.2851727536176,353.53723399065245,330.8712763570014,347.87204718647246,311.98732034306795,360.28150399562867,312.79663274366504,347.6022763862734,320.61998594943753,359.7419623952306,321.1595275498356
labeled-data,Squirrel video 10,img025.png,361.31003527973576,298.2109445239745,,,386.8949052771849,296.85004718368464,,,336.81388315451846,323.25145558530767,372.46939347011255,267.72684410148184,373.2859318742864,317.8078662241483,372.46939347011255,276.4365870793369,371.92503453399655,280.7914585682644,366.75362464089517,262.55543420838046,381.17913644796755,262.55543420838046,367.5701630450691,271.53735665429343,378.7295212354458,271.26517718623546
labeled-data,Squirrel video 10,img037.png,357.3267309163949,284.630875135383,,,381.6350069486165,281.83682041903575,,,327.7097509231135,312.0126113555866,368.78235525341887,254.17567872719746,369.3411661966883,301.9540143767363,369.0617607250536,263.1166538195088,369.3411661966883,267.028330422395,363.19424582072423,248.30816382286812,376.88511393082604,248.58756929450286,362.6354348774548,256.9697334435448,375.4880865726524,256.69032797191005
labeled-data,Squirrel video 10,img097.png,367.3737361811742,254.3322421380273,,,384.5716246938636,253.47234771239283,,,339.5704830856596,273.5365509771971,384.2849932186521,221.0829910134944,374.2528915862499,266.3707640969099,389.44435977245894,231.40172412110806,385.4315191194981,234.26803887322296,373.3929971606155,216.78351888532205,384.2849932186521,216.21025593489907,379.4122581400568,225.95572609208972,,
labeled-data,Squirrel video 10,img124.png,358.54458349421316,236.54302566597295,,,372.85207057619846,238.10384243855316,,,319.003891922181,262.2965024135465,373.89261509125197,204.28614569931517,364.52771445577065,249.28969597537804,384.29806024178674,214.9517269786133,379.3554737952827,218.85376891006382,365.30812284206075,200.90437602539134,369.99057315980144,198.30301473775768,375.1932957350688,210.00914053210929,,
