scorer,,,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group
bodyparts,,,Right Front Leg,Right Front Leg,Right Back Leg,Right Back Leg,Left Front Leg,Left Front Leg,Left Back Leg,Left Back Leg,Tip of The Tail,Tip of The Tail,Head,Head,Torso,Torso,Nose,Nose,Mouth,Mouth,Right Ear,Right Ear,Left Ear,Left Ear,Right Eye,Right Eye,Left Eye,Left Eye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Squirrel video 1,img0045.png,,,,,,,,,436.88108526656345,691.2694090818488,,,426.3792934016719,725.108516202055,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0072.png,,,,,,,,,522.1277214252958,742.7934908817706,497.97681169319037,788.0764466294681,509.04597865373876,776.0009917634154,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0080.png,,,,,,,,,533.2613871585106,754.9224717002437,508.2112414257418,798.3427243037097,510.71625599901864,781.6426271485304,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0374.png,517.7823507929228,775.5460211678417,537.9081089030105,773.5334453568328,,,,,594.2602316112566,730.263065420144,504.7006080213657,782.5900365063724,549.9835637690633,796.6780671834338,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0408.png,,,481.1771562665092,718.2411365065117,,,,,543.524185645845,702.6543791616778,,,490.08387474927144,742.734612334108,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0415.png,,,,,,,,,429.5905829171367,673.5576714259231,,,377.4027793072015,724.139696463245,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0457.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0495.png,633.345098272838,850.1934913586933,666.4267910481326,917.0460788421015,,,,,685.0352432342358,962.5334064081316,605.7770209600923,863.9775300150661,642.9939253322989,893.6132131262676,599.5742035647245,851.5718952243305,603.7094151616363,849.5042894258747,609.2230306241854,870.1803474104339,,,604.398617094455,859.1531164853357,,
labeled-data,Squirrel video 1,img0532.png,641.6482292527694,842.5765713839666,689.9714590979484,939.2230310743246,,,,,708.9838773976909,1009.7274156025364,594.9093675992356,856.8358851087735,659.0762793608667,890.8998012291456,586.9875266410095,837.823466809031,594.9093675992356,836.2390986173857,602.8312085574617,864.7577260669996,,,598.078103982526,847.3296759589023,,
labeled-data,Squirrel video 1,img0609.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0661.png,,,825.2194096045632,1160.5849599043222,,,,,840.056803615511,1234.7719299590608,,,781.7670414296449,1113.9531501556294,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0717.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0776.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img0882.png,598.6974114170197,1170.589270065974,,,564.1237158952483,1167.3731123430184,540.8065724038211,1149.6842448667635,505.4288374513107,1118.3267070679474,588.2448988174144,1209.9872021721787,542.4146512652987,1185.8660192500126,590.6570171096309,1191.4942952651845,588.2448988174144,1185.8660192500126,598.6974114170197,1217.2235570488285,572.9681496333758,1218.8316359103062,597.8933719862808,1205.9670050184843,577.792386217809,1205.9670050184843
labeled-data,Squirrel video 1,img0958.png,,,,,,,,,406.5585259472942,1365.189947902397,,,475.6431014103105,1510.1702541557695,,,,,,,,,,,,
labeled-data,Squirrel video 1,img1043.png,590.1210912568463,1349.5168435220378,655.9594380655882,1347.6490890026407,,,,,722.3035966677357,1332.462706352044,555.6041112544831,1358.6687389934289,637.1339905832355,1368.1320285583733,535.2216414222951,1355.7569575888306,541.7731495826412,1352.8451761842323,551.2364391475857,1373.95559136757,,,544.6849309872395,1366.676137856074,,
labeled-data,Squirrel video 1,img1160.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 1,img1254.png,,,,,,,,,365.65100494388156,936.041080669014,,,325.39332091620156,973.9762060027895,,,,,,,,,,,,
labeled-data,Squirrel video 1,img1301.png,,,,,,,,,367.46394664689177,912.8882624834648,315.1369755606634,998.6154278800517,332.95041252618796,968.555253000729,295.0968589744483,987.4820297765989,,,,,,,298.43687840548415,999.728767690397,,
labeled-data,Squirrel video 1,img1530.png,,,,,,,,,,,,,,,,,,,,,,,,,,
