scorer,,,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group
bodyparts,,,Right Front Leg,Right Front Leg,Right Back Leg,Right Back Leg,Left Front Leg,Left Front Leg,Left Back Leg,Left Back Leg,Tip of The Tail,Tip of The Tail,Head,Head,Torso,Torso,Nose,Nose,Mouth,Mouth,Right Ear,Right Ear,Left Ear,Left Ear,Right Eye,Right Eye,Left Eye,Left Eye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Squirrel video 3,img0031.png,,,232.95827052629667,420.31974438569904,,,,,183.3507746627098,418.589250343946,,,241.32232506143635,403.59163531541975,,,,,,,,,,,,
labeled-data,Squirrel video 3,img0058.png,,,236.37771567070502,422.21222185170825,,,,,180.16727923723224,421.3164380041629,,,240.63268894654556,404.7444368245733,,,,,,,,,,,,
labeled-data,Squirrel video 3,img0154.png,,,243.61348079320896,428.88634472059243,,,,,183.20779000706537,427.87112302670766,,,250.72003265040235,414.4194355827345,,,,,,,,,,,,
labeled-data,Squirrel video 3,img0597.png,,,,,,,,,214.12336770238454,383.89662730743544,238.54886557040686,411.61762885606396,226.91767610944385,396.88478887217747,,,,,,,,,,,,
labeled-data,Squirrel video 3,img0706.png,,,212.40747174903015,411.66963823983247,,,,,201.38621051589814,387.3528872651444,251.4192377012276,421.116433582517,228.8518932714811,407.99588449545513,,,,,,,,,,,,
labeled-data,Squirrel video 3,img0873.png,235.17540691572026,402.5774523319333,214.62697220135232,401.02662707047153,245.83733058826965,402.38359917425055,,,200.86339800587945,374.27489131025663,244.86806479985606,388.6200249787777,227.22742745072887,386.2937870865851,247.3881558497314,395.0171791823073,,,242.34797374998075,390.5585565556048,,,,,,
labeled-data,Squirrel video 3,img0961.png,,,224.91856542084085,389.53255325762564,,,,,214.22354486771147,374.7808007705506,237.0887612226777,404.83749646296593,240.40790553226958,384.73823369932626,,,,,,,,,,,,
labeled-data,Squirrel video 3,img1087.png,,,,,,,,,260.01739356489804,372.37418473980665,264.85899438116877,399.00298922929585,245.4925911160857,399.00298922929585,,,,,,,,,,,,
labeled-data,Squirrel video 3,img1351.png,,,,,193.41807741469657,434.79017338784416,218.90267546127805,434.32681705972453,298.13660756974053,419.9627708880149,177.663962258628,432.47339174724584,204.5386292895685,416.25592026305765,,,,,,,,,,,,
labeled-data,Squirrel video 3,img1535.png,,,,,201.71242706424505,432.446019105243,235.089333223786,427.60878632849796,308.61527143031105,410.6784716098902,182.36349595726477,427.60878632849796,219.12646506052727,417.4505974973333,,,,,,,,,,,,
labeled-data,Squirrel video 3,img1853.png,,,,,183.03653160191743,430.7428977054929,219.90172844221354,424.8658373396486,300.57773891880356,410.4403255325762,168.07674157976828,427.53722841503236,197.4620434089898,413.11171660796,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2036.png,,,,,207.84743082397898,426.7830923503886,253.62514479188292,422.7830979260086,318.9583870567555,406.7831202284888,194.95855990097692,422.3386541010775,219.84741409711887,413.0053337775243,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2124.png,266.9300056317647,453.6338664821129,252.4899700093331,443.63691874350644,,,,,233.97710382672852,415.12710482229545,291.7372463164548,453.6338664821129,266.18949098446046,434.75074297585627,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2136.png,271.5491150794038,451.6861309239218,255.8659218102923,450.67431200333397,,,,,234.61772447794772,417.2842876239353,294.82095025292404,438.026575495986,265.9841110161707,436.00293765481035,299.8800448558632,448.6506741621583,295.32685971321797,450.67431200333397,286.2204894279274,435.49702819451636,295.8327691735119,433.47339035334073,291.78549349116054,443.08567009892516,299.8800448558632,443.5915795592191
labeled-data,Squirrel video 3,img2197.png,,,,,,,,,195.69295604041764,420.8658429152687,,,226.17991118037264,425.78309374429364,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2557.png,,,,,,,,,165.5888414556571,373.8731305087598,,,247.28432835179603,365.2736055723241,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2660.png,,,,,,,,,192.0981069976615,337.98287526427055,,,262.4051952453401,337.6185898329354,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2704.png,,,,,,,,,215.00569940041717,384.10874065817654,,,285.57555091004247,380.6151836527495,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2713.png,,,,,,,,,219.22347276370004,394.7730829101824,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 3,img2737.png,,,,,,,,,236.32105378765,406.13300842920285,,,,,,,,,,,,,,,,
