scorer,,,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group
bodyparts,,,Right Front Leg,Right Front Leg,Right Back Leg,Right Back Leg,Left Front Leg,Left Front Leg,Left Back Leg,Left Back Leg,Tip of The Tail,Tip of The Tail,Head,Head,Torso,Torso,Nose,Nose,Mouth,Mouth,Right Ear,Right Ear,Left Ear,Left Ear,Right Eye,Right Eye,Left Eye,Left Eye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Squirrel video 10,img002.png,343.55571438328764,349.4854615707359,,,363.78852439821634,346.78775356874536,,,311.72275995979976,378.0811663918351,353.53723399065245,318.73159034804416,355.69540039224484,363.51354318108645,353.26746319045344,326.2851727536176,353.53723399065245,330.8712763570014,347.87204718647246,311.98732034306795,360.28150399562867,312.79663274366504,347.6022763862734,320.61998594943753,359.7419623952306,321.1595275498356
labeled-data,Squirrel video 10,img025.png,361.31003527973576,298.2109445239745,,,386.8949052771849,296.85004718368464,,,336.81388315451846,323.25145558530767,372.46939347011255,267.72684410148184,373.2859318742864,317.8078662241483,372.46939347011255,276.4365870793369,371.92503453399655,280.7914585682644,366.75362464089517,262.55543420838046,381.17913644796755,262.55543420838046,367.5701630450691,271.53735665429343,378.7295212354458,271.26517718623546
labeled-data,Squirrel video 10,img037.png,357.3267309163949,284.630875135383,,,381.6350069486165,281.83682041903575,,,327.7097509231135,312.0126113555866,368.78235525341887,254.17567872719746,369.3411661966883,301.9540143767363,369.0617607250536,263.1166538195088,369.3411661966883,267.028330422395,363.19424582072423,248.30816382286812,376.88511393082604,248.58756929450286,362.6354348774548,256.9697334435448,375.4880865726524,256.69032797191005
labeled-data,Squirrel video 10,img097.png,367.3737361811742,254.3322421380273,,,384.5716246938636,253.47234771239283,,,339.5704830856596,273.5365509771971,384.2849932186521,221.0829910134944,374.2528915862499,266.3707640969099,389.44435977245894,231.40172412110806,385.4315191194981,234.26803887322296,373.3929971606155,216.78351888532205,384.2849932186521,216.21025593489907,379.4122581400568,225.95572609208972,,
labeled-data,Squirrel video 10,img124.png,358.54458349421316,236.54302566597295,,,372.85207057619846,238.10384243855316,,,319.003891922181,262.2965024135465,373.89261509125197,204.28614569931517,364.52771445577065,249.28969597537804,384.29806024178674,214.9517269786133,379.3554737952827,218.85376891006382,365.30812284206075,200.90437602539134,369.99057315980144,198.30301473775768,375.1932957350688,210.00914053210929,,
labeled-data,Squirrel video 10,img197.png,355.5059285567925,268.09537028389667,,,375.7820945931818,268.3892277626849,,,322.30003345372023,293.3671134596862,371.96194736893455,237.24033501113036,366.672512750746,283.6698166596739,376.9575245083348,245.46834441720137,373.7250922416641,250.17006407781338,360.5015056961928,233.4201877868831,372.54966232651105,230.77547047778887,367.5540851871108,241.0604822353776,,
labeled-data,Squirrel video 10,img207.png,354.43190355850004,282.9953896591763,,,372.37166177173685,282.9953896591763,,,318.55238713202647,308.2526808278123,367.4146233180793,250.65661498531523,361.74943651389924,296.45020831910387,373.07981012225935,259.62649409193364,369.30301891947266,264.1114336452428,356.3202991598934,246.64377433235435,367.17857386790513,244.755378730961,362.22153541424757,255.37760398879857,,
labeled-data,Squirrel video 10,img215.png,346.27431757895425,293.6429059295325,,,364.71507870684644,293.36350045789777,,,316.65733758567285,317.11296554684986,361.9210239904991,262.6288985780775,356.0535090861698,308.7308013978079,367.78853889482843,271.5698736703888,364.156267763577,274.9227393300056,350.18599418184044,257.04078914538286,361.9210239904991,256.4819782021134,357.7299419159782,265.42295329442476,,
labeled-data,Squirrel video 10,img216.png,347.24741939395795,293.795856338574,,,365.1823602714769,293.55017221696414,,,318.7480612872155,317.1358478915096,361.9884666905489,263.33102525895276,355.10931128547315,310.25669248643385,366.65646500113604,272.91270600173686,361.74278256893905,276.59796782588455,349.70426061005645,258.6630269483656,361.0057302041095,257.43460634031635,357.07478425835194,266.7706029614906,,
labeled-data,Squirrel video 10,img223.png,342.40464212185793,305.8476259706806,,,356.7771632360341,304.1567411337187,,,304.6415474297088,330.92908438561545,355.08627839907217,273.7208140684045,350.85906630666744,321.34740364283135,359.03167635198326,283.02068067169495,355.08627839907217,286.4024503456187,341.559199703377,269.49360197599975,353.67720770160395,266.9572747205569,349.73180974869285,277.94802616080926,,
labeled-data,Squirrel video 10,img224.png,338.79266401731786,306.453405937199,,,,,355.26795217233126,306.7279940731159,311.60843856154577,325.6745754513813,352.24748267724544,274.87577030675664,345.931955551157,321.55575341262795,358.01383353150015,283.38800252018024,354.4441877645806,288.0560008307674,341.8131335124036,270.7569482680033,352.79665894907924,268.5602431806682,347.8540725025752,278.1708279377593,,
labeled-data,Squirrel video 10,img268.png,293.41459599754114,333.50997199644826,,,309.8995188239902,335.18640482625665,,,257.37129015666096,361.45051915992127,308.50249146581655,301.9371537017238,301.79676014658304,349.7154893512626,314.3700063701459,313.11337256711295,309.8995188239902,316.46623822672973,298.4438944869663,299.14309898537647,308.2230859941818,297.4666661555681,303.75259844802616,306.68704671951417,,
labeled-data,Squirrel video 10,img326.png,301.17047639491557,310.42289056869936,,,320.51207930204384,311.217750962143,,,268.84615372820804,334.2687023720082,316.8027307993069,279.4233352243978,310.7088011162391,328.969633082384,322.8966604823747,289.22661341020256,318.6574050506754,292.40605498397707,305.93963875557733,275.4490332571797,316.8027307993069,273.59435900581116,312.56347536760757,283.66259065609717,,
labeled-data,Squirrel video 10,img331.png,308.88510835520594,308.89338647828515,,,328.0388351693385,309.97246967908137,,,277.5916955321162,333.98207089679676,322.9131899655565,280.02791085698686,317.51777396157553,329.93550889381106,327.7690643691394,289.73965966415267,324.8015855669499,291.89782606574505,312.3921287577936,275.71157805380204,322.9131899655565,273.2836408520106,318.0573155619736,283.5349312595745,,
labeled-data,Squirrel video 10,img364.png,336.05506245391405,323.43451434258566,,,354.43801555319214,322.92387675649456,,,304.9061697023594,348.20043726800196,352.3954652088279,293.81753434930425,345.24653900355304,339.7749170974995,356.7358846906019,301.2217793476246,353.92737796710105,306.3281552085352,341.16143831482464,288.71115848839366,351.11887124360027,287.68988331621154,346.77845176182626,297.13667865889613,,
labeled-data,Squirrel video 10,img389.png,337.91097114756013,319.97084996145855,,,353.69738029492237,320.2430294295165,,,306.61033232089363,339.5677716616324,353.4252008268644,288.3980316667341,341.7214837003717,339.5677716616324,355.60263657132816,297.37995411264706,352.06430348657454,301.19046666545864,340.36058636008187,282.6822628375167,350.97558561434266,281.8657244333428,346.34853465735716,290.8476468792558,,
