scorer,,,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group,Gray Squirrel Group
bodyparts,,,Right Front Leg,Right Front Leg,Right Back Leg,Right Back Leg,Left Front Leg,Left Front Leg,Left Back Leg,Left Back Leg,Tip of The Tail,Tip of The Tail,Head,Head,Torso,Torso,Nose,Nose,Mouth,Mouth,Right Ear,Right Ear,Left Ear,Left Ear,Right Eye,Right Eye,Left Eye,Left Eye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Squirrel video 18,img0135.png,,,,,201.85198450017612,374.1910626806822,173.78409061042078,365.7706945137556,145.15483884287033,369.70019965832137,206.90420540033205,392.1545147701256,180.23970620506452,382.6114308476088,220.37679446741464,389.9090832589452,215.6052525061562,385.9795781143794,,,205.5008107058443,399.452167181462,,,214.76321568946355,393.2772305257158
labeled-data,Squirrel video 18,img0215.png,262.45155092841037,382.3150692282922,256.9905656327144,350.6413545132552,241.33574111838573,384.4994633465706,234.05442739079098,347.72882902221727,199.4681871847161,355.37420843619174,255.5343028871954,407.07153590211425,250.0733175914994,370.66496726414067,255.17023720081568,398.69802511538035,253.34990876891698,393.2370398196843,262.45155092841037,411.4403241386711,247.88892347322098,412.1684555114305,262.08748524203065,402.7027476655574,250.0733175914994,403.4308790383169
labeled-data,Squirrel video 18,img0248.png,235.4215058634614,405.6601903516682,228.18747339383805,375.87299782968984,214.14493977633396,409.06444092560855,207.76196995019575,374.1708725427196,175.8471208195046,390.76659409067895,226.91087942861043,430.341007012736,223.50662885467005,400.5538144907576,226.4853481068679,425.66016247356794,226.4853481068679,420.55378661265735,234.14491189823377,438.0005708041018,218.825784315502,439.2771647693295,233.29384925474864,431.6176009779636,221.80450356769984,430.341007012736
labeled-data,Squirrel video 18,img0289.png,246.04826410039456,418.80201600481723,242.75748854558552,390.83042378894044,231.51400539998795,419.07624730105135,220.81898484685857,385.34579786425866,189.28238577993858,399.88005656466527,238.9182503983083,446.49937692446,236.9986313246697,409.2039206366242,238.64401910207422,439.36936322237375,238.09555650960604,435.5301250750965,247.419420581565,451.98400284914175,234.5305496585629,452.53246544160993,246.32249539662865,445.6766830357578,233.70785576986066,445.40245173952366
labeled-data,Squirrel video 18,img0320.png,251.4770390390976,420.9154882361386,,,233.34467660706792,425.2180827115355,224.73948765627415,396.0219059141995,189.704075499471,405.54907939543546,248.09642909414293,449.1896805030324,239.49124014334916,412.0029711085308,249.9403981550273,437.81853796091207,247.4817727405148,434.1305998391433,,,242.25719373467572,453.1849468016152,,,243.486506441932,443.9651014971933
labeled-data,Squirrel video 18,img0414.png,,,,,236.50326759727363,394.57156709146284,202.69638519091092,385.29124643089267,130.44246004790037,406.5034079407673,245.452148234252,420.75532895521434,215.95398613458258,403.851887752033,257.05254905996475,416.77804867211285,253.07526877686323,414.7894085305621,,,241.8063079747423,430.6985296629681,,,252.41238872967963,423.7382891675405
labeled-data,Squirrel video 18,img0425.png,,,,,237.87268447984343,385.3387056755629,201.0074876395473,375.5514852754843,139.67423979905465,383.3812615955472,239.1776471998539,412.4166821157804,217.64576231968095,395.45216675564416,253.5322371199692,407.52307191574107,249.9435896399404,405.23938715572274,,,240.80885059986701,423.83510591587213,,,247.98614555992467,413.72164483579087
labeled-data,Squirrel video 18,img0480.png,,,,,,,,,156.8199605803663,336.4002396122713,,,,,,,,,,,,,,,,
labeled-data,Squirrel video 18,img0619.png,,,,,245.9951317867492,327.5751928119106,224.93133136049306,317.2773348257409,189.82499731673283,345.83048651466595,256.76107422683566,345.3624020607491,231.01642926141147,332.72412180499543,,,,,,,,,,,,
labeled-data,Squirrel video 18,img0667.png,307.1990653866902,308.5633989816129,334.7593106582159,305.683970371155,296.5040448335608,304.4499295381016,,,373.42592342722213,327.4853584217649,297.7380856666142,331.18748092092505,321.18486149462865,316.7903378686355,285.8090242804314,330.3647870322228,287.04306511348483,325.4286237000092,294.8586570561563,336.9463381418409,,,293.62461622310286,332.4215217539785,,
labeled-data,Squirrel video 18,img0705.png,263.615927614582,323.29258541374696,274.908333185783,292.02130844734415,247.1116425489805,326.4776228825472,255.2190106513812,291.1526618649441,285.332092174584,337.4804795929482,250.24990674026697,339.80800697399457,261.30399132604026,307.4364443365517,240.02437735616755,342.5609484505241,243.832014234558,337.84941016909454,252.18661251810335,352.40258137268967,,,251.16532660018086,345.2982988345489,,
labeled-data,Squirrel video 18,img0805.png,220.54250769087088,359.11888406752627,226.40538367932376,329.8045041252618,203.5401673243575,360.2914592652169,207.6441805162745,328.9250727269939,229.62996547297286,380.51838142537935,207.35103671685187,383.4498194196058,214.97277550184063,347.68627589004313,205.88531771973865,375.2417930357717,207.6441805162745,371.7240674427,216.73163829837648,389.3126954080587,204.1264549232028,390.1921268063266,213.80020030415005,380.51838142537935,,
labeled-data,Squirrel video 18,img0810.png,228.06507403726465,356.48768206141824,234.26364695731445,329.53736501772346,214.3204123449803,354.8706630387965,214.58991551541726,333.0409062334038,236.15016915037307,383.168495934676,214.85941868585422,390.1755783660367,222.67501062852568,348.6720901187467,212.16438698148474,378.047935696374,212.9728964927956,374.8138976511307,221.5969979467779,392.87061007040614,209.46935527711526,394.75713226346477,219.71047575371927,384.2465086164238,209.73885844755222,386.1330308094824
labeled-data,Squirrel video 18,img0899.png,207.71634353625336,298.8612848458828,213.98583834326024,267.0315419795402,192.5248753500444,298.13788159892044,191.07806885611973,264.8613322386532,214.70924159022258,312.8470809538212,198.55323574139717,322.2513231643315,200.96457989793828,282.9464134127114,198.07096691008894,313.3293497851294,198.07096691008894,309.4711991346636,205.7872682110205,327.31514589306784,191.80147210308206,326.5917426461055,204.34046171709582,318.39317251386575,193.48941301266086,318.1520380982116
labeled-data,Squirrel video 18,img1083.png,202.26859699278936,267.09300761490306,238.5002249762688,267.8400514908511,,,,,249.33236117751522,302.20406978446044,,,219.07708420162004,280.5397973819676,,,,,,,,,,,,
labeled-data,Squirrel video 18,img1138.png,261.7709372199122,303.21825276794675,288.38082920621287,300.36719291227166,252.26740436766192,299.1000551986383,,,299.78506862891317,337.11418660763934,250.04991336880352,323.17567175767226,276.0262364982875,312.08821676338033,237.0617518040615,315.25606104746373,240.54638051655326,313.98892333383037,245.2981469426784,332.9959890383309,,,244.6645780858617,319.3742586167722,,
labeled-data,Squirrel video 18,img1213.png,,,,,,,,,251.95047110377067,378.530143123451,187.8784829107484,373.38379869027654,222.3589906130174,356.143544839142,,,,,,,,,183.24677292089137,370.29599203037185,,
